,SeniorCitizen,Tenure,MonthlyCharges,TotalCharges,Gender,Partner,Dependents,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3181,0,1.2879383306831464,0.5496661971360212,1.2571797107361902,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
3182,0,0.51425142000257,1.0116457631822036,0.885041918885239,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
3183,1,-1.1960038562387045,-0.9409657120129911,-0.9644409942367187,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1
3184,0,1.572980876723359,0.6161380771426661,1.5947728800596606,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
3185,1,-1.2774445836787653,-1.3198554280508674,-0.9947282015995732,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3186,0,1.0436161483629642,-1.4777261430666488,-0.493676760929597,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3187,0,0.0663274190822361,0.8338334841644284,0.358247454914133,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
3188,0,-0.992402037638553,-0.4956041159684701,-0.8445054178114892,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
3189,0,-0.7073594915983406,-1.4943441130683102,-0.8853589560751502,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
3190,0,1.3693790581232073,-0.3360716039525225,0.5965965266953733,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
3191,1,-0.8295205827584314,-1.1769408860365804,-0.8376009051351794,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3192,0,1.0436161483629642,-1.51594747407047,-0.5489349214860066,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
3193,0,-1.1960038562387045,-1.517609271070636,-0.9828383219429245,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3194,1,0.43281069256250926,-0.3061592579495323,0.027558798266972016,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
3195,0,-0.9516816739185225,0.5247392421335296,-0.717290323229128,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3196,0,-1.1960038562387045,-1.479387940066815,-0.9743676099055347,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3197,0,-0.42231694555812815,0.15748210509681623,-0.34479958504328584,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
3198,0,0.3106496014024183,1.3705939152180866,0.8377691691557433,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
3199,0,1.4508197855632678,-1.304899255049372,-0.2020327925797795,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3200,0,0.8807346934828432,1.3140928172124378,1.322849788171891,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
3201,0,0.7178532386027217,0.493165099130373,0.7696284673758036,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1
3202,0,-1.2774445836787653,-0.3161300399505288,-0.9814044774574289,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
3203,0,1.6137012404433893,0.7740087921584481,1.87108574198764,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
3204,0,0.3106496014024183,-1.4744025490663168,-0.6286125565877041,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
3205,0,1.6137012404433893,1.7561308192566265,2.659964918761422,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
3206,0,-1.0738427650786138,-1.4876969250676457,-0.9576026589982009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
3207,0,-1.114563128798644,-1.4993295040688086,-0.9651689460524319,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
3208,0,0.636412511162661,0.19237984210030498,0.5032863394085019,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
3209,0,-1.2774445836787653,0.966777244177718,-0.9643748167989267,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
3210,0,1.2879383306831464,0.03450912708452306,0.7889522792110989,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3211,0,-0.6259187641582799,-1.4860351280674797,-0.8567041255111677,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3212,0,0.3106496014024183,0.506459475131702,0.3922185396474147,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3213,0,0.3513699651224485,-0.9758634490164798,-0.38265307946037136,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3214,1,0.7585736023227518,0.493165099130373,0.747789912904408,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3215,0,0.3513699651224485,0.5147684601325327,0.5114482234028618,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3216,0,-1.2774445836787653,-0.47566255196647644,-0.9835221554667762,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3217,0,-1.236724219958735,-1.4727407520661506,-0.9870516188156887,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
3218,0,1.4508197855632678,0.493165099130373,1.4037186171538465,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3219,0,-0.3408762181180674,-1.3314880070520303,-0.7535334999932722,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3220,0,1.5322605130033289,0.41672243712273155,1.4199320894129126,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3221,0,-1.1960038562387045,-1.1636465100352518,-0.9630512680430845,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3222,0,-1.236724219958735,-0.6601220189849163,-0.956786470598765,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3223,0,-1.1960038562387045,-1.1619847130350855,-0.9641321661936889,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3224,0,-1.0331224013585834,0.3286471961139271,-0.7758794148210738,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
3225,0,-0.7888002190384013,0.2389101581049563,-0.5981929943492653,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0
3226,0,-1.0331224013585834,-1.4627699700651537,-0.9435289238944127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
3227,0,-0.8295205827584314,-0.2812323029470404,-0.7284301919241327,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
3228,0,0.8400143297628127,1.3456669602155944,1.45438847535667,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
3229,0,-0.8295205827584314,0.9784098231788814,-0.5442583825486977,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
3230,0,1.2472179669631163,-1.5026530980691408,-0.45624239028519487,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3231,0,-0.7073594915983406,0.6543594081464871,-0.4376024119737513,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1
3232,0,0.14776814652229683,-0.3693075439558448,-0.150171740496698,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3233,1,-1.1552834925186743,-1.1586611190347533,-0.9536099535847438,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3234,0,-0.3408762181180674,-1.4976677070686426,-0.806122503892067,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3235,0,1.1657772395230555,-0.7000051469889031,0.18389196547786055,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3236,0,-0.6666391278783101,-0.31446824295036274,-0.6195903659020466,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3237,0,1.3286586944031766,-1.492682316068144,-0.4467790166809235,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3238,0,-0.25943549067800664,-1.4993295040688086,-0.7874384072887619,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3239,0,-0.6666391278783101,-0.5088984919697991,-0.6532746817382293,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3240,0,0.8807346934828432,1.388873682219914,1.5368896811374977,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
3241,0,-1.2774445836787653,-1.4843733310673135,-0.9969120570467127,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
3242,0,-1.114563128798644,-1.4727407520661506,-0.9586173797110131,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3243,0,-0.544478036718219,-0.8329489070021929,-0.6925179023489493,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
3244,0,-0.9109613101984922,-0.3410569949530207,-0.7550996993543521,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3245,0,-0.38159658183809775,0.6327560471443273,-0.16742199261450721,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3246,0,-1.1960038562387045,-0.31945363395086096,-0.9355655722134292,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
3247,0,1.6137012404433893,1.5567151792366918,2.529308597413871,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
3248,1,-0.9109613101984922,0.7274784761537968,-0.6278404864801295,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
3249,0,-0.9109613101984922,-0.3061592579495323,-0.7625556906789296,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3250,0,-0.8702409464784621,-1.4694171580658184,-0.9241830529131867,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3251,1,0.18848851024232705,1.3955208702205781,0.783988971376691,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0
3252,0,-0.6259187641582799,-0.08846385092776972,-0.5219565860127575,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
3253,0,0.14776814652229683,1.3207400052131029,0.6199571622359872,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
3254,1,-0.6259187641582799,1.2310029672041316,-0.23262882798566376,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
3255,1,1.3693790581232073,1.5234792392333696,2.175524014977265,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
3256,0,1.1657772395230555,0.6693155811479825,1.3168276413328093,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
3257,0,-0.42231694555812815,0.945173883175559,-0.054015923384765706,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
3258,0,-1.2774445836787653,-1.341458789053027,-0.9950149704966722,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
3259,0,-1.0738427650786138,0.19237984210030498,-0.8143285061782882,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3260,0,-0.05583367207785499,0.45494376812655246,0.06856675055214799,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
3261,0,1.4508197855632678,0.6726391751483147,1.4682636781470821,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0
3262,0,0.0663274190822361,0.7540672281564548,0.26224605182371574,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
3263,0,0.7992939660427824,0.6992279271509724,0.9501163993808112,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3264,0,-0.9109613101984922,0.8753784091685815,-0.5803250861453964,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
3265,0,-0.13727439951791573,0.1990270301009693,-0.13453180603182985,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
3266,0,1.6137012404433893,-1.4843733310673135,-0.3612777670535207,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3267,0,0.5956921474426308,-1.4860351280674797,-0.5859722275036563,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3268,0,-0.3408762181180674,0.3336325871144254,-0.2022975023309478,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
3269,0,1.3286586944031766,-1.3281644130516979,-0.29946804015569234,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3270,0,-1.1552834925186743,1.1994288242009756,-0.8296375534541959,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
3271,1,-0.8295205827584314,1.2160467942026365,-0.46817638823370494,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
3272,0,-1.2774445836787653,0.5629605731373505,-0.9697351892600873,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
3273,0,0.025607055362205745,0.11593718009266314,-0.04790553996196112,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3274,0,0.0663274190822361,1.3406815692150957,0.5978318388674926,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
3275,0,-0.748079855318371,-1.4744025490663168,-0.876777948308107,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3276,0,-1.1552834925186743,0.4782089261288783,-0.8658145527805479,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
3277,0,-0.7888002190384013,-1.4876969250676457,-0.9093593068477546,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3278,0,1.3286586944031766,0.48651791112970905,1.2318558112077431,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
3279,0,-0.38159658183809775,-0.25131995694404985,-0.37782212650154756,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3280,0,0.9214550572028734,-0.20478964093939855,0.34803407034821776,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3281,0,0.6771328748826911,0.9983513871808747,1.0636548234861367,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0
3282,0,1.125056875803025,1.2542681252064574,1.7108481059470173,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
3283,0,1.491540149283298,-1.4760643460664828,-0.36930729617229635,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3284,0,0.3106496014024183,0.6693155811479825,0.48058747824580905,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
3285,0,1.4100994218432374,0.14751132309581974,1.0552723480324697,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
3286,1,0.10704778280226648,1.0199547481830344,0.5269116847002842,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
3287,0,-0.544478036718219,1.2027524182013078,-0.1783192107042743,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0
3288,0,-0.7888002190384013,-1.4594463760648217,-0.8856236658263188,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3289,0,0.3513699651224485,0.7889649651599432,0.6023539637832867,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
3290,0,-1.1552834925186743,-0.9891578250178088,-0.9458892525089979,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3291,0,-0.3408762181180674,-0.31945363395086096,-0.4234845585781017,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3292,0,-1.114563128798644,-0.4590445819648153,-0.9045724721807922,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0
3293,0,-1.114563128798644,-0.02531556492145725,-0.8424318580940032,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
3294,0,-1.2774445836787653,0.14418772909548722,-0.9752940940346243,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
3295,0,1.6137012404433893,0.5131066631323666,1.5152275998335474,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
3296,0,-0.3408762181180674,-0.5138838829702975,-0.4616909993300784,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3297,0,0.39209032884247874,0.6510358141461545,0.5699490784110847,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
3298,0,-1.1552834925186743,-1.4860351280674797,-0.9690292965903048,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
3299,0,1.4508197855632678,1.7428364432552979,2.5395440411257173,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0
3300,0,0.025607055362205745,-1.4843733310673135,-0.7501584506658748,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3301,1,-1.2774445836787653,0.16080569909714837,-0.9750735025753173,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0
3302,0,-0.05583367207785499,1.285842268209614,0.3470855270731974,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0
3303,0,-1.1552834925186743,0.4383257981248913,-0.8709763929283323,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
3304,1,1.491540149283298,1.5018758782312103,2.3623208627184535,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
3305,1,0.2292088739623576,0.9966895901807086,0.6058613679862682,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0
3306,0,-1.1960038562387045,0.506459475131702,-0.8993223954492849,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3307,0,0.636412511162661,0.49482689613053943,0.7017304162011014,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
3308,0,-0.7073594915983406,-1.314870037050369,-0.8346449795804652,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3309,0,-0.30015585439803705,-1.491020519067978,-0.7730558441419438,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3310,1,-1.2774445836787653,0.45494376812655246,-0.9711690337455829,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
3311,0,0.636412511162661,-0.6634456129852487,-0.07728832234165676,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
3312,0,-1.2774445836787653,-1.4777261430666488,-0.99682382046299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
3313,0,-1.2774445836787653,-1.5142856770703037,-0.9973091216734654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3314,0,0.18848851024232705,0.5081212721318681,0.32619551587682216,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3315,1,1.3693790581232073,1.415462434222571,2.105420049209492,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0
3316,0,-0.25943549067800664,-0.5620759959751149,-0.480551569100829,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
3317,0,1.2472179669631163,0.2006888271011354,0.9569547346193291,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
3318,0,-0.9109613101984922,-1.1719554950360822,-0.8931678937346189,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3319,0,-1.236724219958735,0.1990270301009693,-0.9409700629664511,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0
3320,1,-0.5851984004382494,-0.1881716709377374,-0.5597218438461201,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
3321,0,1.2879383306831464,-1.303237458049206,-0.24917318743369057,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3322,1,-0.9516816739185225,0.6543594081464871,-0.6693778582676423,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
3323,0,-0.17799476323794608,-1.479387940066815,-0.7695925582308236,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
3324,0,-1.2774445836787653,0.3585595421169173,-0.9724484642095638,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3325,0,-1.1552834925186743,0.6942425361504745,-0.8562629425925538,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
3326,1,0.2292088739623576,0.179085466098976,0.09600832808994178,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0
3327,0,1.3693790581232073,1.0149693571825358,1.761937087922524,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3328,0,-1.2774445836787653,0.18240906009930813,-0.9747867336782181,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3329,0,-0.5851984004382494,-0.48064794296697505,-0.6048548564203374,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3330,1,0.7585736023227518,1.098059207190842,1.1618842003155554,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
3331,0,-1.3181649473987957,-1.492682316068144,-1.0057798337108552,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3332,0,-1.2774445836787653,-0.613591702980265,-0.9853530645790246,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
3333,0,-0.8295205827584314,-1.509300286069805,-0.9121167000890924,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3334,0,0.3513699651224485,1.380564697219083,0.9545944060047438,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
3335,0,-0.8295205827584314,-1.3215172250510334,-0.8662777948450926,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3336,0,0.9214550572028734,-1.4777261430666488,-0.5297214053803648,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3337,0,-1.0331224013585834,0.3519123541162526,-0.756665898715432,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3338,0,-0.8295205827584314,0.8188773111629337,-0.5223977689313716,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0
3339,0,1.4508197855632678,0.772346995158282,1.7127451924970576,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0
3340,1,-1.114563128798644,0.6111526861421683,-0.8089901928630583,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0
3341,1,0.6771328748826911,-0.6966815529885712,-0.07662654796373577,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3342,0,0.3106496014024183,-0.09012564792793618,0.1022731255342615,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
3343,0,-0.6666391278783101,-1.4843733310673135,-0.8652189558404189,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3344,0,-0.9109613101984922,0.31202922611226597,-0.6476275403799696,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
3345,0,1.6137012404433893,1.2160467942026365,2.2250688567376224,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
3346,1,-1.236724219958735,0.6410650321451581,-0.9236977517027112,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
3347,0,-0.38159658183809775,-1.4577845790646555,-0.8054827886600766,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3348,1,1.572980876723359,1.3672703212177544,2.312776020958096,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
3349,0,-0.8702409464784621,1.15456030519649,-0.5394715478817353,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
3350,0,-1.2774445836787653,-0.6850489739874083,-0.986301607854045,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
3351,0,-0.6666391278783101,-0.36099855895501404,-0.6377671021489456,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1
3352,0,-1.2774445836787653,0.6875953481498097,-0.9680807533152846,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
3353,0,-0.8295205827584314,0.6743009721484804,-0.5646851516805282,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
